,080060-001-ANA01,080180-005-ANA001,080180-005-ANA002,081252-001-ANA02,171501-001-ANA001,171501-001-ANA002,171637-001-ANA01,171674-006-ANA004,171707-001-ANA010,171714-001-ANA01,171812-001-ANA001,171910-001-ANA001,251116-004-ANA01,251116-005-ANA01,251462-001-ANA02,430496-001-ANA003,430496-001-ANA006,430496-001-ANA007,430496-001-ANA018,430496-002-ANA009,430496-003-ANA01,431270-001-ANA01,431482-004-ANA01,431652-001-ANA001,CALC000001,CALC000007,CALC000008,CALC000085,CALC000088,CALC000719,CALC000736,CALC001096,CALC001097,CALC001100,CALC001101,CALC001103,CALC001110,CALC001130,CALC001139,CALC001144,CALC001145,CALC001175,CALC001176,CALC001201,CALC001204,CALC001206,CALC001209,CALC001210,CALC001211,CALC001212,CALC001213,CALC001218,CALC001219,CALC001222,CALC001228,CALC001230,CALC001237,CALC001241,CALC001244,CALC001249,CALC001266,CALC001270,CALC001274,CALC001304,CALC001363,CALC001367,CALC001389,CALC001440,CALC001442,CALC001446,CALC001510,CALC001514,CALC001532,CALC001538,CALC001543,CALC001550,CALC001553,CALC001554,CALC001590,CALC001598,CALC001623,CALC001624,CALC001626,CALC001627,CALC001630,CALC001632,CALC001635,CALC001643,CALC001658,CALC001660,080180-005-ANA005,080478-006-ANA001,080478-006-ANA003,080538-005-ANA001,080543-002-ANA001,080826-002-ANA001,080885-001-ANA001,080996-007-ANA010,081141-002-ANA001,081167-001-ANA002,081167-001-ANA006,081167-001-ANA001,081363-002-ANA001,081379-001-ANA01,081445-001-ANA002,081445-001-ANA003,081653-001-ANA01,081751-008-ANA01,081918-009-ANA001,082021-001-ANA002,082172-002-ANA010,082362-001-ANA001,082401-002-ANA001,082457-001-ANA001,082634-001-ANA013,082687-002-ANA01,082747-007-ANA001,082858-003-ANA01,082994-002-ANA01,170059-001-ANA001,170221-002-ANA001,170558-002-ANA019,170561-001-ANA01,170600-001-ANA008,170600-001-ANA024,170656-005-ANA001,170792-002-ANA001,171024-001-ANA01,171143-002-ANA001,171328-001-ANA001,171352-003-ANA001,CALC001682,CALC001369,CALC001665,171903-002-ANA01,172001-001-ANA01,080581-003-ANA01,CALC001670,CALC001261,080522-004-ANA01,CALC001223,CALC001126,CALC001669,CALC001661,CALC000737,430862-001-ANA001,CALC001368,CALC001441,CALC001573,171557-002-ANA007,080996-007-ANA006,171674-006-ANA007,CALC001770,CALC001256,081580-002-ANA007,CALC001622,082994-001-ANA01,170084-005-ANA001,CALC001512,CALC000181,CALC001641,CALC001757,081831-003-ANA01,CALC001179,170792-003-ANA001,CALC001185,CALC001186,CALC001214,081081-001-ANA002,CALC001836,CALC001664,CALC000166,081252-004-ANA001,080522-006-ANA001,081580-004-ANA002,170792-004-ANA006,CALC001229
2023-05-31 12:00:00,-0.66,-0.02,551.2116,-4.2652,31.2058,6.7604,-3.72,74.667,4114.558,120.28,-0.9948,4.7152,22.18,18.2,3.58,15.8924,0.0068,5.2284,29.934,24.0762,-0.4,0.26,102.34,-35.225,172.073,0.0,0.159,249.8648,0.0306,1.2406,0.746,0.0,0.0,0.1576,0.0816,1.5012,0.6448,5.843,0.2964,,,0.137,0.169,2.166,0.002,0.0102,0.4676,0.035,0.952,0.3842,0.1282,2.6042,2.5014,0.0,2.8036,2.1144,0.2752,1.4742,4.0754,0.7358,0.016,,0.9006,2.2118,4.6024,0.0,0.1514,0.012,0.0,2.3448,0.0276,0.3904,1.0046,0.001,2.505,0.0648,0.152,0.0804,0.021,,0.24,0.0788,46.9112,0.0334,254.84,0.4766,0.0684,25.6042,0.01,0.1052,103.443,65.6102,-0.6612,18.8104,20.1994,6.0836,17.8596,104.3902,26.903,,,5.8782,8.207,5.82,24.1852,1.435,5.208,19.08,9.2858,3.068,19.674,4.1028,15.433,14.389,15.5064,14.56,9.6116,13.94,7.94,-64.8292,-1.324,-0.1248,25.96,150.0,6.5048,31.6436,63.5856,17.18,4.7974,-6.8236,75.576,0.021,4.6936,0.0,0.02,-1.9,5.86,0.0624,5.8336,51.1126,1.1396,2.882,0.1138,0.1388,0.731,-0.666,0.0454,0.0374,4.3374,-6.1456,,47.7222,112.542,0.073,1.7658,0.5856,24.54,9.1084,0.119,0.636,35.0888,8.868,48.82,0.0426,32.664,76.2062,1.1772,0.1036,5.6726,1.441,0.0368,,,,,,
2023-05-31 06:00:00,-0.9,20.8936,524.9518,-4.2506,33.8136,7.3858,-4.42,75.228,1154.1146,119.14,-0.9978,4.8372,16.08,17.28,3.36,15.8424,0.0076,13.2956,30.6614,24.0698,-0.1,0.26,102.9,-33.2178,174.409,0.0,0.216,249.614,0.029,1.2404,0.74,0.0,0.0,0.135,0.068,1.7294,-0.3842,5.2226,0.3286,,,0.2206,0.1848,2.1596,0.002,0.011,0.4738,0.035,0.9698,0.0742,0.117,2.4748,1.6516,0.0,1.6734,2.1948,0.2814,1.4468,2.9896,1.121,0.017,,0.9168,1.8866,5.0996,0.0,0.559,0.014,0.0,1.9866,0.0318,0.318,0.6188,0.001,2.4652,0.0612,0.154,0.0906,0.021,,0.218,0.0482,46.6778,0.0334,248.84,0.4386,0.0664,45.1532,0.01,0.4468,104.224,65.4872,-0.664,15.8434,18.3262,6.2188,7.2056,97.4736,36.5768,,,6.8452,7.7368,6.26,23.683,1.1532,5.784,17.36,9.402,3.0682,23.4854,4.1738,19.8942,11.1204,16.8752,14.18,9.723,14.16,7.94,-48.335,-1.129,-0.1488,35.38,150.0,17.5084,33.8226,62.2762,13.86,4.2954,-6.825,86.6148,0.023,4.6212,0.0,1.28,-1.54,5.58,0.0588,8.0212,47.181,0.8746,2.9264,0.1114,0.1448,0.7358,-0.453,0.04,0.038,4.3692,3.0998,,48.1342,112.6774,0.0704,1.676,0.0602,9.46,9.0222,0.1174,0.7016,35.6308,9.2032,49.74,0.175,36.5404,76.4688,1.229,0.1368,7.8378,2.3506,0.0446,,,,,,
2023-05-31 00:00:00,-0.78,22.2346,529.926,-4.242,32.2264,5.4248,-4.44,75.2718,3713.082,115.7,-0.9922,4.6532,15.98,17.94,3.46,15.8998,0.0054,5.208,30.9706,24.383,0.02,,102.54,-31.6724,180.3668,0.0,0.1798,249.3286,1.4178,1.2406,0.751,0.0,0.0,0.1438,0.066,1.2336,0.2566,5.8896,0.4226,,,0.1666,0.1358,2.1534,0.002,0.01,0.4728,0.0324,0.9744,0.1442,0.158,2.4014,1.5398,0.0,1.9692,2.1826,0.288,1.447,3.2116,2.0874,0.016,,0.8102,1.9356,4.432,0.0,0.1544,0.014,0.0,3.5432,0.035,0.3572,0.6128,,2.4918,0.0632,0.153,0.078,0.021,,0.1632,0.042,46.8346,0.0356,242.84,0.4552,0.06,30.147,0.01,0.095,104.1104,65.488,-0.6612,16.4964,25.7332,6.1904,10.482,100.2042,41.077,,,9.498,9.352,5.7,23.7364,1.1978,6.246,18.2,9.5164,2.9392,20.8674,3.9554,28.0542,10.7028,15.0798,14.64,8.983,14.4,8.14,-56.5262,-1.074,-0.1708,25.4,150.0,6.4154,28.8574,61.5124,13.0,4.2188,-6.8064,81.9934,0.022,5.2536,0.0,-1.94,-2.22,8.3,0.094,6.5032,48.9222,0.988,3.0034,0.1144,0.1512,0.7372,-0.5814,0.04,0.043,4.7404,-6.2252,,46.4898,112.7124,0.071,1.7128,0.075,10.16,8.393,0.1054,0.8986,37.0592,10.428,52.94,0.0352,32.3394,76.755,1.285,0.099,5.461,2.8288,0.031,,,,,,
2023-05-30 18:00:00,-0.54,20.7774,531.482,-4.266,30.6732,4.2746,-4.4,74.9608,3418.456,115.62,-0.973,4.667,16.68,17.9,3.5,15.9618,0.0056,5.2182,30.3266,24.369,-0.1,,101.78,-30.1426,186.2212,0.0,0.1106,249.5122,0.0328,1.2408,0.7472,0.0,0.0,0.135,0.0724,1.2362,-0.8306,5.5584,0.7958,,,0.1238,0.107,2.1526,0.002,0.01,0.4946,0.035,1.0032,0.0298,0.153,2.3538,2.005,0.0,1.9914,2.0148,0.3042,1.4178,4.388,2.4946,0.016,,0.7972,1.9152,4.6776,0.0,0.1536,0.013,0.0,3.5722,0.0618,0.3782,0.6538,,2.5268,0.0638,0.154,0.078,0.021,,0.1618,0.034,47.0362,0.033,240.2,0.451,0.0532,29.8026,0.01,0.095,102.4476,65.354,-0.655,19.5898,25.857,6.6746,3.9594,100.575,14.3206,,,16.1094,9.1908,5.7,23.737,1.1774,9.164,18.78,9.8074,3.0774,20.3718,3.9336,30.8236,12.4812,15.694,14.7,8.8882,15.12,7.9,-61.177,-1.0978,-0.1748,25.4,150.0,6.4602,28.8824,61.0362,11.8,4.466,-6.825,83.817,0.022,4.518,0.0,-1.9,-2.08,7.88,0.0872,6.2156,47.748,0.9108,3.1978,0.115,0.1714,0.732,-0.5974,0.04,0.0424,4.7288,-6.2534,,48.5982,112.9334,0.0722,1.7438,0.079,10.32,8.6298,0.1098,0.3572,32.7696,8.0186,46.42,0.046,32.8126,76.813,1.2966,0.1,5.4832,0.4782,0.0288,,,,,,
2023-05-30 12:00:00,-0.46,20.8358,529.6092,-4.2676,30.9494,4.0046,-4.42,74.0966,3922.124,115.74,-0.4488,4.8402,18.78,17.8,3.52,16.1248,0.0064,5.2268,29.6098,24.177,-0.06,,101.92,-28.7508,184.6168,0.0,0.1196,249.5644,0.034,1.2398,0.7448,0.0,0.0,0.135,0.0746,1.246,-2.295,6.1,2.4488,,,0.1308,0.1002,2.1786,0.002,0.011,0.5148,0.0304,1.0762,0.0328,0.079,2.3384,1.9396,0.0,2.2082,2.0564,0.3662,1.4388,4.1608,0.4118,0.016,,0.7956,1.891,3.5922,0.0,0.1612,0.011,0.0,4.289,0.451,0.4186,0.7814,,2.503,0.0642,0.154,0.078,0.021,,0.1638,0.0298,46.8992,0.0342,233.0,0.44,0.0552,30.164,0.01,0.0962,102.8636,65.4492,-0.651,19.0292,28.7852,7.1228,4.2498,102.6138,14.1794,,,31.487,6.0422,5.7,24.0704,1.1244,30.638,19.74,10.8382,2.8292,19.1342,4.0248,10.4368,12.2296,13.1842,14.62,8.8748,17.44,8.02,-68.0916,-0.6394,-0.079,25.46,150.0,6.3312,28.998,60.8844,11.16,4.5386,-6.845,85.2956,0.022,4.5112,0.0,-1.86,-1.74,6.1,0.065,5.5584,45.9844,0.8,2.4938,0.1142,0.2436,0.7322,-0.6798,0.04,0.039,4.4728,-6.0588,,48.271,113.4298,0.0742,1.8082,0.087,10.64,8.1274,0.1004,0.403,33.4074,15.4248,65.38,0.0344,32.2962,77.0438,1.3432,0.099,5.461,0.473,0.0296,,,,,,
2023-05-30 06:00:00,-0.6,20.8064,525.4954,-4.26,34.5378,4.7606,-4.46,74.676,1345.728,115.9,-1.0104,4.8292,14.22,17.54,3.68,16.5552,21.3834,11.8324,30.9352,24.107,-0.06,1.2,102.46,-27.3284,185.957,0.0,0.1716,249.6006,0.0314,1.239,0.74,0.0,0.0,0.135,0.066,1.3096,-1.0288,4.9316,0.2536,,,0.2498,0.119,2.1748,0.002,0.011,0.548,0.0334,1.262,0.0296,0.101,2.2982,1.4406,0.0,1.782,2.0898,0.382,1.4552,4.2292,0.4374,0.017,,0.9,1.6,3.2096,0.0,0.1544,0.014,0.0,2.9552,0.0304,0.3922,0.5136,0.006,2.5098,0.0668,0.155,0.0826,0.022,,0.166,0.0378,46.9412,0.0342,242.36,0.4408,0.0538,41.7336,0.01,0.0954,103.1954,65.5238,-0.6598,19.1972,23.136,7.8268,3.9648,101.1624,13.9844,,,4.518,7.077,5.92,23.666,0.8682,5.572,19.14,11.0908,3.0008,18.5692,4.1916,10.9136,10.335,12.4186,14.04,9.6072,13.74,8.02,-62.5596,-1.231,-0.0916,25.42,150.0,6.3626,29.6762,60.4836,12.44,4.2238,-6.825,88.1404,0.024,4.4512,0.0,-1.42,-1.26,5.26,0.0556,5.275,46.1876,0.8128,2.7194,0.1104,0.134,0.7352,-0.7176,0.04,0.042,4.7102,-6.124,,48.771,114.5978,0.0708,1.7064,0.0558,9.24,7.724,0.0932,0.407,33.467,6.917,43.12,0.0302,32.1094,77.6018,1.471,0.1014,5.567,0.458,0.032,,,,,,
2023-05-30 00:00:00,-0.42,-0.02,550.9338,-4.242,37.1838,4.9874,-4.4,74.1468,3434.922,116.74,-1.0,5.0318,14.26,17.6,3.62,15.8478,9.4078,5.2258,31.004,24.1796,-0.1,1.2,102.66,-26.2708,186.3502,0.0,0.192,248.6078,0.0326,1.2406,0.75,0.0,0.0,0.1488,0.0658,1.315,0.3994,5.4516,0.2394,,,0.3794,0.1246,2.1604,0.002,0.011,0.5768,0.0342,1.4086,0.034,0.106,2.103,1.5504,0.0,1.4738,2.3918,0.415,1.421,4.3872,0.425,0.016,,1.0932,1.7704,2.4014,0.0,0.3108,0.0142,0.0,2.8726,0.0264,0.4202,0.5158,0.006,2.3738,0.0654,0.153,0.084,0.021,,0.1782,0.042,46.1388,0.038,242.36,0.4424,0.053,28.5734,0.01,0.097,105.8548,65.3682,-0.6582,19.5882,22.7522,8.4108,4.4162,96.3708,13.654,,,4.0674,7.289,6.0,23.7442,1.0318,4.982,19.78,11.591,3.0406,16.7442,3.9524,10.684,10.7426,10.754,14.68,10.8988,14.24,8.3,-59.4662,-1.0804,-0.1452,25.5,150.0,11.292,29.7358,58.3654,13.0,4.2224,-6.8186,82.0838,0.024,4.4676,0.0,-1.24,-1.38,7.92,0.0876,4.3924,46.7544,0.8478,2.6082,0.1148,0.147,0.7258,-0.584,0.0412,0.048,5.119,-6.1496,,49.4274,115.4086,0.07,1.655,0.0582,9.36,9.7456,0.1318,0.4152,33.5808,9.6176,50.84,0.0214,31.5976,78.1698,1.616,0.104,5.719,0.4556,0.032,,,,,,
2023-05-29 18:00:00,-0.66,18.4644,524.6724,-4.2596,36.4414,3.4042,-4.44,75.404,3518.088,115.88,-0.9968,4.9916,14.56,17.54,3.68,15.8822,0.0056,5.2364,29.5786,24.0872,-0.16,1.2,102.28,-25.0358,189.0432,0.0,0.153,248.7222,1.538,1.241,0.7454,0.0,0.0,0.135,0.083,1.3072,-0.3958,5.5278,0.2496,,,0.3388,0.0852,2.168,0.002,0.011,0.6056,0.0386,1.5928,0.0312,0.105,1.974,1.8204,0.0,1.157,2.272,0.4962,1.3376,4.1962,0.407,0.016,,0.8282,1.4594,2.7156,0.0,0.2724,0.011,0.0,2.0098,0.0286,0.4524,0.533,0.006,2.4158,0.0666,0.15,0.087,0.021,0.0,0.1656,0.036,46.3868,0.0392,241.88,0.44,0.0514,28.4984,0.01,0.0974,104.6544,64.9806,-0.6596,19.117,18.4508,8.9738,4.1364,96.4604,14.31,,,4.4046,7.242,6.12,23.885,0.7094,5.354,20.32,12.7534,3.2372,17.5332,3.9796,10.352,11.771,11.4306,14.44,9.1076,14.16,8.42,-58.988,-1.0938,-0.1174,25.52,150.0,9.5946,29.6496,56.9272,12.2,4.8502,-6.8222,69.4188,0.02,4.4664,0.0,-1.84,-1.14,7.92,0.0876,4.7662,39.5904,0.459,2.9966,0.1128,0.1448,0.724,-0.5964,0.046,0.0484,5.1652,-1.875,,47.7514,116.3232,0.073,1.7694,0.0586,9.38,10.0006,0.137,0.4824,34.211,9.1586,49.62,0.0256,31.859,78.4836,1.7154,0.104,5.695,0.4784,0.0322,,,,,,
2023-05-29 12:00:00,-0.56,-0.0062,539.649,-4.266,31.8428,4.6526,-4.4,75.938,3548.85,115.1,-0.9884,5.0006,17.8,20.36,3.7,15.815,0.0074,9.4574,29.4704,24.2182,-0.1,1.262,102.42,-22.9946,188.241,0.0,0.1672,248.8416,0.0298,1.2408,0.7426,0.0,0.0,0.135,0.071,1.3236,-1.9364,5.5498,0.2638,,,0.1548,0.1164,2.183,0.002,0.011,0.6346,0.0352,1.9622,0.0322,0.1,2.049,1.713,0.0,1.223,2.617,0.462,1.4312,4.0736,0.4104,0.017,,0.8766,1.5164,2.9964,0.0,0.1648,0.011,0.0,2.0878,0.031,0.4776,0.721,0.0064,2.4274,0.067,0.15,0.084,0.021,0.0,0.1544,0.034,46.4554,0.0388,246.92,0.5576,0.0516,28.4124,0.01,0.101,107.887,65.4144,-0.6528,18.8058,18.8696,9.5142,4.2496,96.3574,14.665,,,4.8606,7.031,6.0,23.7448,0.7778,5.712,20.68,12.2746,3.0936,18.4212,4.195,10.414,11.3576,11.9926,14.68,9.4446,14.56,8.38,-65.4214,-1.1534,-0.064,25.7,150.0,6.2312,29.8236,57.7644,11.8,4.3998,-6.8274,69.6894,0.02,4.444,0.0,-1.46,-0.96,5.08,0.054,5.2008,38.9068,0.4278,2.9448,0.1148,0.1556,0.7318,-0.723,0.048,0.0452,4.9434,-6.2378,,46.7622,118.2026,0.073,1.7664,0.0614,9.52,9.8054,0.133,0.6076,34.9018,9.4962,50.52,0.0512,33.0492,78.8144,1.8202,0.104,5.717,0.5,0.033,,,,,,
2023-05-29 06:00:00,-0.34,12.3464,525.365,-4.2582,34.7,3.5746,-4.42,77.167,4152.526,113.74,-0.214,5.0044,12.68,17.38,3.94,15.7674,0.0074,6.9236,31.192,24.3866,-0.16,1.262,103.12,-19.086,6.998,0.0018,0.2544,248.8658,0.0288,1.2404,0.739,0.0,0.0,0.135,0.0692,1.3858,-0.2056,6.2168,0.202,,,0.2566,0.0894,2.199,0.002,0.011,0.6846,0.035,2.4134,0.0348,0.1218,1.9506,1.45,0.0,1.445,2.2856,0.4724,1.3498,4.235,0.42,0.017,,0.8776,1.7056,4.3982,0.0,0.1576,0.0152,0.0,2.0836,0.0312,0.5416,0.433,0.0064,1.9766,0.0718,0.153,0.0804,0.021,0.0,0.1372,0.042,43.8426,0.0434,235.4,0.4278,0.0458,29.0494,0.01,0.101,105.052,65.0446,-0.6598,19.2118,18.8456,10.4154,4.478,96.8908,13.994,,,2.7918,7.9432,5.82,23.7256,0.9686,5.716,21.58,12.4222,3.0692,20.2612,4.2312,10.5914,10.3714,14.9954,13.96,9.4506,15.0,8.74,-64.5962,-1.1596,-0.0044,25.7,150.0,6.3248,30.4736,56.634,13.0,4.3366,-6.825,82.0614,0.023,4.4348,0.0,-0.4,-1.32,5.5,0.058,6.1516,38.0086,0.3884,3.3948,0.1096,0.168,0.731,-0.7056,0.048,0.0508,5.3116,186.2736,,48.6342,120.3144,0.0728,1.7618,0.0704,9.96,9.8902,0.1352,0.691,35.5424,7.5036,44.94,0.0348,32.3166,79.849,2.1542,0.107,5.836,0.4734,0.0368,,,,,,
2023-05-29 00:00:00,-0.84,-0.02,-1.4662,-4.242,35.9982,12.5764,-4.42,77.0372,4236.408,113.6,2.871,4.8338,12.26,17.68,4.1,15.8774,0.0054,6.9208,31.4932,24.5666,-0.06,1.2,103.38,-15.7884,7.523,0.021,0.3154,249.778,0.0182,1.2404,0.749,0.0,0.0,0.1636,0.064,1.4644,0.8122,6.3198,0.1834,,,0.3156,0.3146,2.4894,0.002,0.011,0.7016,0.0354,2.774,0.0356,0.153,1.9438,1.499,0.0,1.4658,2.1944,0.506,,5.3184,0.4204,0.016,,0.8162,1.8568,4.6192,0.0,0.1456,0.017,0.0,3.8422,0.0332,0.6266,0.4132,0.006,1.9208,0.075,0.154,0.078,0.021,0.0,0.136,0.047,43.4738,0.0474,232.22,0.4352,0.045,29.2374,0.01,0.1118,104.2162,,,21.7782,26.9872,10.7146,4.5726,96.2276,14.2544,,,2.135,9.1648,5.7,24.7066,1.0324,6.032,22.84,12.8906,3.0958,20.0938,3.9406,10.5944,10.552,15.5472,14.6,9.0248,15.8,9.06,-62.8458,-1.0726,0.5782,26.24,150.0,6.4426,31.2766,56.5466,13.7,4.1526,-6.8002,83.3102,0.0262,4.3872,0.0,-0.42,-1.74,7.22,0.0786,6.0544,39.7926,0.4684,3.5246,0.1142,0.19,0.733,-0.5864,0.0524,0.056,5.682,222.8966,,48.2256,121.7588,0.073,1.7746,0.0796,10.34,11.252,0.1648,0.7274,35.8416,8.1348,46.78,0.0312,32.1468,80.9128,2.5892,0.109,5.952,0.4874,0.036,,,,,,
2023-05-28 18:00:00,-0.84,-0.0182,-1.3166,-4.2732,36.396,9.7684,-4.4,79.3856,4137.716,113.5,3.1484,4.8474,14.02,17.8,4.28,15.8504,0.0066,9.5282,30.4516,24.689,-0.1,1.2,103.26,-15.1012,8.295,0.0216,0.2872,249.943,0.018,1.24,0.7464,0.0,0.0,0.1538,0.0824,1.5048,0.5312,6.2158,0.1906,,,0.3364,0.2444,2.5164,0.002,0.011,0.7468,0.0388,3.2176,0.0346,0.15,1.9472,1.8902,0.0,1.5498,2.2972,0.5666,,3.918,0.4144,0.016,,0.8502,1.8214,4.275,0.0,0.1542,0.013,0.0,3.9328,0.0326,0.818,0.5108,0.006,1.8416,0.0786,0.152,0.0772,0.021,0.0,0.1346,0.042,42.9424,0.051,236.12,0.4432,0.0442,29.1858,0.01,0.111,105.1572,,,18.4054,27.357,11.4728,4.46,97.2472,15.3118,,,2.397,9.076,5.66,24.3126,1.0328,5.974,25.86,13.6734,3.2396,20.3186,3.9506,10.4932,12.039,14.688,14.4,9.2614,15.9,9.3,-54.4522,-1.1012,0.6322,26.2,150.0,6.5762,31.6782,56.592,13.0,4.8312,-6.8154,77.8054,0.0222,4.3268,0.0,0.48,-1.72,7.36,0.0806,6.1848,41.3074,0.5416,4.0672,0.113,0.193,0.7218,-0.611,0.058,0.057,5.716,265.9092,,46.8654,123.3134,0.0772,1.907,0.088,10.68,11.9208,0.1802,0.8244,36.551,8.4996,47.8,0.0314,32.1514,81.445,2.776,0.107,5.8504,0.5438,0.0392,,,,,,
2023-05-28 12:00:00,-0.4,-0.0188,480.794,-4.289,31.0532,4.833,-4.4,74.716,3758.0,113.7,-0.986,5.0224,20.24,17.84,4.5,15.8276,0.0072,6.9346,30.139,24.3384,-0.28,1.2,103.42,-14.819,8.363,0.0,0.325,249.7616,0.0182,1.2422,0.743,0.0,0.0,0.135,0.0698,1.5486,-0.8998,5.7904,0.2114,,,0.133,0.1208,2.5356,0.002,0.011,0.8058,0.0382,3.7188,0.0358,0.143,1.9634,2.0698,0.0,2.175,1.847,0.6012,,5.9822,0.439,0.017,,1.3332,1.1842,5.0698,0.0,0.158,0.012,0.0,3.629,0.0312,0.5906,0.8756,0.006,1.8976,0.0828,0.15,0.0772,0.021,0.0,0.1372,0.044,43.3166,0.051,237.8,0.4466,0.0444,28.7312,0.01,0.106,100.745,,,23.235,26.0974,12.4188,4.578,106.8708,15.4024,,,3.1234,8.789,5.66,23.8776,0.4344,5.712,22.3,14.113,3.2336,21.4956,4.1694,10.946,12.7298,16.7954,14.26,12.3792,16.22,9.3,-61.6836,-1.1618,0.6708,26.0,150.0,6.5806,32.1114,56.793,13.3,4.3706,-6.828,68.3266,0.021,4.4088,0.0,1.5,-0.44,3.42,0.0376,6.8674,41.1098,0.5318,2.9532,0.1118,0.2022,0.7422,-0.7164,0.064,0.0572,5.7502,240.325,,51.3452,125.3322,0.0812,2.031,0.0978,11.06,11.5294,0.1712,1.023,37.7986,8.4948,47.8,0.0468,32.8592,81.5932,2.8258,0.105,5.742,0.5554,0.0452,,,,,,
2023-05-28 06:00:00,-0.68,12.2036,462.9676,-4.2644,33.2712,5.3486,-4.42,75.9618,3581.668,114.24,0.3634,4.832,10.7,17.16,4.62,15.8162,0.0074,6.942,31.3088,24.7332,-0.4,1.2,104.0,-6.5604,7.478,0.006,0.4576,250.317,0.018,1.2412,0.7372,0.0,0.0,0.1444,0.0648,1.6828,0.2692,5.6562,0.1928,,,0.2012,0.1338,2.7266,0.002,0.011,0.8658,0.0402,4.2654,0.0406,0.145,2.0468,1.5382,0.0,0.8758,1.7836,0.7066,1.31,5.8072,0.4604,0.017,,0.942,1.075,5.5274,0.0,1.248,0.016,0.0,4.6766,0.0306,0.6054,0.3348,0.006,1.9172,0.0844,0.15,0.078,0.021,0.0,0.1436,0.0524,43.4488,0.0534,220.78,0.4062,0.0466,29.1542,0.01,0.1084,100.04,64.832,1.5592,22.8598,30.3384,13.329,5.0302,97.6552,16.0854,,,2.4648,8.883,5.7,23.7322,0.3376,5.674,22.52,15.3674,3.3258,23.4466,4.2226,11.3136,10.6976,17.7702,13.74,9.8998,16.9,9.44,-51.6556,-1.177,1.063,26.08,150.0,28.9982,33.3906,57.7428,14.34,4.1796,-6.8256,69.278,0.024,4.3668,0.0,2.56,-0.46,5.3,0.056,7.999,34.1418,0.2556,2.9788,0.108,0.2244,0.7316,-0.7226,0.0664,0.0632,6.1506,239.92,,48.7632,127.6348,0.0844,2.1068,0.099,11.1,11.9632,0.1814,1.1872,38.68,9.1964,49.72,0.0546,33.1638,82.103,2.9908,0.109,5.953,0.5932,0.0554,,,,,,
2023-05-28 00:00:00,-0.8,4.6596,474.1056,-4.242,36.477,7.5792,-3.9,75.2186,3373.37,114.6,-0.9962,4.7654,10.18,17.5,5.06,15.8408,0.006,6.9518,31.3286,24.7812,-0.16,1.324,104.48,0.0158,7.499,0.0,0.534,249.901,1.2802,1.2414,0.7482,0.0,0.0,0.1862,0.0674,1.758,1.4182,5.4216,0.1944,,,0.341,0.1894,2.962,0.002,0.0106,0.8918,0.0386,4.6872,0.045,0.158,2.0752,1.65,0.0,0.7534,2.02,0.7612,1.31,6.1882,0.4662,0.016,,0.941,1.0376,5.0174,0.0002,1.164,0.016,0.0,4.2208,0.0316,0.6858,0.311,0.0068,1.9204,0.0932,0.15,0.078,0.021,0.0,0.148,0.0582,43.469,0.0604,217.84,0.4152,0.0446,28.8886,0.01,0.1106,102.499,64.832,1.5592,23.6716,28.5146,13.7052,5.262,96.7986,17.3412,,,2.5202,9.375,5.7,23.9408,0.2826,5.764,23.78,15.9878,3.2368,20.3664,3.9484,11.4122,11.1162,16.6588,14.44,9.8926,17.7,9.96,-56.3784,-1.08,1.6212,26.18,150.0,27.7094,34.0864,58.0578,15.02,4.2798,-6.7882,69.4298,0.025,4.2864,0.0002,2.68,-0.14,6.86,0.0744,6.2124,38.7338,0.4204,3.2704,0.1132,0.253,0.7332,-0.5868,0.0692,0.063,6.116,268.0054,,49.3338,129.2748,0.0832,2.0782,0.1196,11.82,13.4366,0.2178,1.2824,39.1854,10.0806,52.04,0.0486,32.9368,82.8582,3.196,0.112,6.1916,0.6814,0.0578,,,,,,
2023-05-27 18:00:00,-0.68,20.5082,451.6252,-4.266,37.209,7.1576,-4.4,73.9998,3588.598,114.28,-0.975,4.7524,10.46,17.3,5.3,15.8128,0.0062,6.9316,29.9362,24.7448,-1.4,1.2,104.46,0.5102,6.933,0.0,0.531,249.5844,0.0364,1.2414,0.7472,0.0,0.0,0.1876,0.092,1.659,1.4528,5.6304,0.2134,,,0.381,0.179,3.0074,0.002,0.0104,0.9754,0.0384,5.0104,0.049,0.1588,2.1338,1.8306,0.0,0.7772,2.2254,0.778,1.31,6.2582,0.5298,0.016,,0.9724,1.0738,6.161,0.006,0.1564,0.012,0.0,3.4826,0.027,0.7294,0.3238,0.006,1.8372,0.097,0.149,0.0764,0.021,0.0,0.1438,0.054,42.914,0.061,220.0,0.41,0.046,28.8252,0.01,0.1106,104.5038,64.832,2.8076,23.8194,25.473,14.8794,5.4514,96.7824,17.2622,,,3.1926,9.3922,5.62,24.068,0.3076,5.086,24.48,16.25,3.2334,23.7798,3.9534,12.4566,11.8092,19.1882,14.36,10.1022,17.98,10.0,-56.1088,-1.1136,1.7286,26.18,150.0,6.5542,33.1684,58.7088,14.5,5.1506,-6.8122,63.8036,0.0226,4.2772,0.0,2.76,-0.26,8.16,0.0916,8.1922,39.8992,0.4736,2.5288,0.1126,0.2632,0.7382,-0.2902,0.0788,0.0656,6.296,249.5992,,48.1682,130.5702,0.0834,2.0884,0.1224,11.94,14.3754,0.242,1.4516,40.1634,8.7438,48.48,0.0496,32.9762,83.5086,3.366,0.113,6.3244,0.6566,0.0582,,,,,,
